tweet_id,sentiment,content
1695582426,fun,"@ajaimk Also, HAPPY STAR WARS DAY!!!"
1695582445,surprise,@dravenxiv Oh no! Hope you find your voice soon
1695582492,neutral,LAST CALL!!
1695582575,surprise,"http://www.myspace.com/dica_grl Just got a crush on this song! Disco's Out! Murder's In! ruleaz?, zic!  www.myspace.com/discosoutmurdersin"
1695582593,love,In Study Hall with Brittneyy!!
1695582604,neutral,@MsCatou someone really needs to make a kit like that avaialble for home use
1695582656,happiness,@andysowards andy!! It's great this am. About to wall over to the first day of An Event Apart! So exciiiiiiiting.  How r u mate?
1695582726,happiness,All dressed now everything
1695582727,neutral,"todays to do list...edit, edit, edit, edit and some more editing"
1695582796,neutral,Watching TV Patrol for more Manny news
1695582808,neutral,@Hellblazer They are great friends of mine. I'll let you know when they are playing next and you can come along and do whatever you like
1695582825,happiness,@Sam_Ho Naw; it was before the 15 mins bug (where tanks would stop spawning after 15 mins)  I'm glad I get to keep it
1695582959,happiness,@TackStoreLady I'm coming in today to get my other hat and my $5 credit!
1695582976,neutral,@danbimrose That's more than ok. Personally I'm very good in doing nothing
1695582993,relief,@ash2good99 yay were all saved! Weve overcome god again!
1695582997,neutral,"@ArmyGal1 have a good day girl, ill call you later"
1695583037,neutral,"@1critic Yep, ah, damn, I don't wanna leave my warm doona to get a hot beverage...I guess I'll just have to make do w/o it"
1695583079,fun,Watched 'The boy in the striped pj's' the other day too..one of the best films I've ever seen.
1695583097,worry,"made a mysql table with 150 entries  wrote a shellscript for this... while-do-done, a lot of echo and a list generated by ls Videos/ &gt;list"
1695583118,happiness,had delicious pav + bhaaji + finely chopped onion + little dash of lemon  Yummy!
1695583195,happiness,I'm pondering lunch at Shane's. I think. I can already hear people whining about it...
1695583229,enthusiasm,On my flight headed 2 denver...see yall in a min
1695583255,neutral,"Apples to apples with the girls back in long island, then ihop  I wish this sunburn would peace out"
1695583297,worry,watching matilda with a bowl of noodles
1695583311,neutral,Damn I'm pass 400 updates! Haha! Tweet tweet tweet!!!!!!
1695583375,happiness,How I Met Your Mother? Best show ever
1695583377,empty,@dexmans why windows vista
1695583392,love,@mfeige Thanks! I'm going to the Laker game tonight. Sec 108. I LOVE LA!
1695583452,worry,@KimmiMcFly Ah lol okay. Thanks
1695583453,hate,"@roediger316 It wasn't the best flick, to be sure.  I'm just ready for &quot;Star Trek&quot; now"
1695583513,neutral,@dandebuf i'm pretty sure he's every main character we've ever written. that or @iamnotmatt
1695583560,neutral,@safegeek so technically....i havent really gotten out of bed. so i think you're right and i'm gonna stay here!
1695583569,worry,Well hopefully I'll see you both @rasikakrishna @chrisloos at the conference
1695583591,neutral,Listening to Sublime and 311 at work.. I have got to get these resumes done.   Then I have design work for the Fudge Factory.
1695583764,worry,straightening my hair
1695583774,neutral,@CookingGranny morning
1695583841,neutral,@declercq I thought you might like that  Getting ready to see me in a few weeks?
1695583879,worry,@sugarghc heyy sweety  how did it go at advanced training? waht r u doing?? *hugz*xxxxxxxxxx
1695617489,relief,@deanomarr That sounds cool! And you're paying - even better
1695617492,worry,@iamdpbeltran where is home??
1695617603,happiness,@lilrainbow89 hi thanks for following me. u doing much? been a long time since i last chatted to u
1695617625,relief,I'm glad someone slept with me last night. My doggy  I would take a picture but I don't see my laptop.
1695617655,love,@GeoffHampton   Thank you soooo much!!!      Bella
1695617676,relief,@MsMandyMay Awesome pics! It's a nice way to start the week
1695617712,neutral,"@EveD I can't say I've tried, but then again, I haven't tried with a sword either   Not yet, anyway."
1695617714,love,@wirbelwind1111 I just LOVE it.
1695617715,happiness,@my3boybarians Laughing at my &quot;ah ha&quot; moment. Off to get some coffee.
1695617723,sadness,@lulurocks3 That is messed up. I hope your day gets better.
1695617728,neutral,@TheMandyMoore awe thank you!!  good morning to you aswell!!
1695617753,happiness,@miss_om &quot;If I should paint my fingernails green- oh and it just so happens I do paint them green...&quot;  Marvelous
1695617781,happiness,Starbucks I'm lovin' it
1695617819,neutral,@SFX_LADYJ Good morning
1695617900,relief,Gettin check outta school cause im siccck. Goin to pick up jimbbbbo.
1695617959,relief,I wash my dishes Like a boss!! LOL
1695617962,relief,@subtleserpent I'm fine - day off actually so relaxing with laptop. Haven't done a single other thing yet.
1695618003,happiness,and we have mega sunshine this morning!!!
1695618103,neutral,@cwbtoad Thanks bro.
1695618155,surprise,@kduggs1 OMG I just spit my drink out! RIP hair straightener!!
1695618181,happiness,@auflutterfly Thanks! I registered
1695618208,fun,If you are new and in need of a few followers say &quot;TWEET ME&quot; Person with lowest followers will get a shout out!  U have 30mins
1695618276,neutral,@larrybenet Just DMed you your login details for the Twitter Salvation System. Enjoy! do let me know what u think.
1695618280,worry,"New pic.... Twitter is finally letting me change my pic.  For those that missed it, Fannish Inquisition is now @Fannish please follow"
1695618282,neutral,@mzunyque thanks. before the major chop.
1695618313,hate,Is sick to death of doing French prep. I feel like killing a bitch.  chgehcfncshvd
1695618332,neutral,@mklujszo maybe used to have. Besides without AC it's too hot to sleep
1695618416,neutral,@Storagezilla and the grease drip pan doubles as a butter dish (in a pinch)
1695618458,relief,@wendyyoung Damn. She got it on the first try.
1695618460,worry,im feeling the burn of the last 4 days..gonna chill play xbox and watch stuff all day
1695618467,love,"enjoying listening to the rain fall as I prepare for a conference call at work.... a meeting later today, then to relax tonight"
1695618508,happiness,@hotpants79 of course i really hope that this would be his real twitter page! that would be soo cool
1695618512,worry,Apparently the BIG FEAR over the swine flu has passed.   No seat on the subway for me this morning
1695618518,neutral,"@TheMandyMoore my name is Jason, but sunshine works too."
1695618603,empty,@sugarrae i thought you would win!  Fabulously40 have some bots on her side?
1695618607,worry,Hey @robluketic nawwwww pity no show no more lol great while it lasted though aye   (robluketic live &gt; http://ustre.am/2w5v)
1695618613,happiness,6th street was amazing this weekend!!! The wedding was fantastic.. but im really really tired at work from the long eventful weekend
1695618642,happiness,the new T-Mobile advert in Trafalger Square looks like a lot of fun  Except if there was a load of pigeons there too.
1695618669,love,At the hospital today then shopping with mom  Love you so much.
1695618801,neutral,getting my morning coffee then heading to class
1695618811,worry,"Working from home today. Got the flu, not the SWINE though"
1695618831,fun,"I just downloaded a ton of stunning, BEAUTIFUL wallpapers from www.interfacelift.com - go have a look."
1695618897,happiness,@lilazngangsta have a awesome day at school!!!
1695618966,worry,@MysticFearie I want chocolate!
1695618983,neutral,@dougiemcfly saw you walking back from starbucks. I was in the orange beetle
1695619080,neutral,"@ThisIsRobThomas Enjoy Springsteen, I'm seeing him at Glastonbury in June!! Give us a report when you get back"
1695619117,worry,"gay culture is increasing in india,govt has to make new laws such as wat will be charges if a boy tease a boy nd wat if a boy rapes a boy"
1695619141,happiness,"@cwong5 same to you bud. Kudos on your hardcore gym training, it's a great lifechanging experience, keep it up!!!"
1695619213,love,@Gertbeef Nice musli bars!
1695619222,surprise,Good morning new followers. Time for my face-sized coffee. Don't be a stranger
1695619226,neutral,@renagades read your blog and posted.
1695619237,happiness,@RyanSeacrest have a god day  xx
1695619268,relief,@sea_breez Yer please do! Have a good day!
1695619285,enthusiasm,never twittered b4 but here i am wondering what to do next...jared?!?!
1695619323,fun,@maenad_au my pleasure... hey it was played at my going away from nz party back in 87 lots   so it is burned into my brain
1695619400,happiness,Went outside and picked flowers with Marina! i love picking flowers haha
1695619439,neutral,@desire4it oh yeah - love his choregoraphy. the pants...not so much.
1695619551,love,Now english academy
1695619566,happiness,manang is back! had a great dinner!  super busog :O
1695619712,neutral,is now going to the hairdressers instead of running due to rain
1695619715,worry,will deplurk! GAH!! need to concentrate on Jap! Visit my http://jynxedpanda.com (site) if you have time  heh... http://plurk.com/p/rr2ly
1695619739,happiness,"@PoisonIvy69 Fine thanks, not long now till Christmas....I'm excited"
1695619753,love,@alitherunner yeah I know. I need to get back into twittering. Just haven't felt it.  but yes. Thank god for txtin. I would miss ya more
1695619783,relief,Worked out for about an hour.. nothing to hardcore. Sitting in Starbucks waiting to start work
1695619800,love,Happy Monday everyone! Loving the new arrangement in my family room
1695619844,worry,"@parachutesfail Okay, cool. Hope you had better dreams than you had last week."
1695619852,worry,@ChloeChloe Ahh thats where i go the 6 year old fact. good old radio one!  what exams do you have tomorrow?
1695619879,happiness,Really? I can only go in 1Direction at a time?! UGh!  Gotta take authority over the time 2day!  Say hello! Don't be a stranger! BeBlessed!
1695619926,happiness,@sadknob right now if be happy to win a packet of salt n vinegar crisps  or a new exhaust as mine fell off on the A1 !
1695619954,love,"@RavenousReader BTW, thanks for the gifts.  I'm wearing my shirt, having a dunker and Apple loved that chicken soup; just what she needed!"
1695619987,relief,@missyIbee Not a problem at all sis - respect due
1695620017,happiness,"@EllenMalloy thanks for trying   I was hoping Bud Trillin, but the Fest would be honored by any of the guests with whom you hobnobbed."
1695620048,neutral,getting ready for school hopfully today is a good day
1695620058,happiness,lol good times in the journalism back room...everyone else thinks we're weird now
1695620094,surprise,Catching up on #dollhouse Yay Alan Tudyk aka Wash is in it.
1695620117,relief,"got tickets to go with dad and his girlfriend to see Eric Clapton, Steve Winwood, and the Arc Angels on June 24th @ Toyota Center! WOO!"
1695620131,happiness,@stephenfry hong kong is great for crazy &quot;English names&quot;. A friend works with a &quot;miss chewbacca leung&quot;
1695620167,happiness,@gfalcone601 hmmm toughie! haha you are so alike to tom with all these questions  xx
1695620184,sadness,concert tonight  chackin out and not coming tomorrow!
1695620187,neutral,"@Guvnor64 i'll get my size 40's out now, straight to the post office  See you later, hun"
1695620221,fun,@blueskiesxj  i like yours too   i enjoy your photography. =]
1695620322,happiness,Can't wait to see Set Your Goals at Leeds. Lots of website work to do today and its not on my own
1695620363,neutral,@powerpoole You are quite welcome Mr. Poole.
1695620415,happiness,http://tinyurl.com/c8nlzh - forgot how much I like this song
1695620429,love,@bextherex: i love you momma
1695620450,neutral,and dont tell burnsy - but no comparison between the rocky mountains and mountains in enlgland
1695620514,surprise,may the 4th be with you
1695620558,enthusiasm,Por Favor!!! Only need FIVE more!  http://tinyurl.com/dzcpg3
1695620608,neutral,@JanisSharp thanks Janis
1695620641,neutral,@whiteblouse hiya late bird!!
1695620678,love,Ok getting the pink stripey one it's the most subtle I'm a bit bored of the floral print! Ok?
1695620757,boredom,@thebirdmachine: About 1pm.  Squeaking?! Hell squeaking?! D:
1695620793,worry,Good Monday morning to everyone- Hope everyone's week is off to a successful start
1695620803,worry,@jcdietrich Same  also trying to get my house ready to sell... I can't believe how much crap I own !
1695620813,happiness,"@mafeinberg At least you have a large vocabulary -- the benefit of being a writer   Hope you're well, sister."
1695620820,happiness,@djnvs LoL! there u go..that's the spirit haha
1695620876,empty,@BerinKinsman Does this happen every monday?
1695620893,enthusiasm,Ar work bored...hope Tiff gets here soon then the fun can start
1695620966,happiness,Going to IKEA with the roomie so she can shop for her apartment. IKEA is in like my top ten stores that I love
1695653476,happiness,http://twitpic.com/4jj43 - Me and Ari
1695653594,surprise,had a very interesting day yesterday... wondering if today will be just as crazy. Hope not. Still diggin' Spartacus!.. aka: Mike-E!!!
1695653622,happiness,Watching Ryann!!  Gonna be a grand day!!!
1695653628,happiness,@Dhanraj1974 good luck with you finals!!!
1695653629,neutral,"@zaktar No offense, but have you thought about a career change?"
1695653647,happiness,I got a raise and praise!!!! Great way to start Monday off
1695653667,love,I am loving this beautiful monday morning!
1695653802,love,@AndreaNBC13HD You're right....I'm 29 and  I've heard the song a time or two
1695653834,neutral,@Juergn der maaaaster is back
1695653882,hate,@Djalfy I sound really Brummie lol but most of all I just hate looking at myself!
1695653918,neutral,"@mangamaniac  The Wilshire.  (it is where I stayed last year, too"
1695653925,love,wanna go to hav my beauty sleep  gdnite .. sweet dreams
1695653958,fun,"I promise to post new mini magical village today, the weather is perfect for it   See preview here: http://pengpengsplace.blogspot.com"
1695653963,relief,@khorshid I hope to see you soon again
1695654038,enthusiasm,@FransJr ... Lol! Probably a little sweeter in the carribbean! Tropical island sounds wonderful.
1695654126,neutral,"@zacjones13 why, hello there  How's life on the other side of the screen?"
1695654133,happiness,@absolutspacegrl I could feel the excitement in that tweet! ;) I'll be watching the launch on NASA tv! How I love my directv!  seriously.
1695654272,neutral,"Upshot: If they want to hunt you down... uhh... well, I wish y'all the best of luck, tweeps!"
1695654347,sadness,Dreary bus ride home. Im rubbing my eyes out but at least I didn't spend the day in school. Over 12 hrs well spent
1695654353,neutral,"@tova_s  tried to reply back to you, but you need to follow me for me to DM - we have many friends in common is the short answer"
1695654399,happiness,"[Aeroplanes - We Know, Plato!] One of my favorite WKP songs!  ? http://blip.fm/~5jq91"
1695654473,happiness,Sooo readyyy for the summerr babyyyy!!!!!!!!!
1695654486,empty,"@Janet_Reid Lol. It was the dissing of the were-octopus that did you in. However, he redeems himself by rescuing you from a were-spider."
1695654499,happiness,@twitlonger Hi x Your websites soo cool i love using it  Thank you
1695654560,happiness,Star Trek in HD.... I'm impressed.... Beam me up Spotty!
1695654583,neutral,@JerryShaw lol get some then!!  n give me one too
1695654606,happiness,Todays goal: Tweet more @ work  Im off to a good start but havent left the house yet. Welcome new followers! I hope your not too bored yet
1695654833,neutral,Tell Me What Dog You Are Like -- Most &amp; Iï¿½ll Tell You If You Are An Entrepreneur Or Not  http://is.gd/wjeJ New Blog Post
1695654879,neutral,@MsCatou make it 60-40 and we can talk  i do smell #hugecoffeesuccess though
1695654883,worry,Getting ready for college. I had a good sleep.  rainy day today. I love it.
1695654958,neutral,@cats2cats Thanks
1695655008,sadness,@Monodi what lol?
1695655030,neutral,@88michael this my new more private acc. Will only use it for close twitter friends
1695655078,fun,Just jailbroke david's iphone in computer programming.
1695655141,worry,@millennialprof Can I have your old one?
1695655201,surprise,@yourbabyV  I don't like Demi...I like La La Land and Don't forget. Do you like Ashley Tisdale??
1695655245,relief,ohay clean teeth
1695655253,love,"@weatherpenny I DO know him- I loved the wolves in the wall!!!  Totally awesome tip, I'll work in a tiny format but got inspiration now"
1695655269,neutral,Mode: Home Office
1695655273,neutral,"@musicjunkie11 It's Alright,It's Ok-Ashley Tisdale"
1695655303,happiness,I need a break! I NEED KITKAT! haha!
1695655401,fun,@Wally_v10 grax
1695655419,worry,One lane stop and go trafffffffic suckssss! Almost to wwork thanks to gay miinnnesota roads
1695655486,neutral,First steps on Twitter. Just checking
1695655539,enthusiasm,@kristianc count me in
1695655624,hate,Blocked the acct for one of my most hated sports teams. That felt really good.
1695655632,love,The rain is good for one thing; getting dudes hoodies  haha!
1695655638,neutral,"@MRHYPERPCS Thanks, but the Elance course is not mine! It's @trishlambert."
1695655739,worry,"@faeyakof hahaha im broke, i need money  sighh."
1695655815,happiness,it's monday. yayy.. need to get my demi lovato tickets before they sell out!
1695655829,enthusiasm,monday morning . lets whip out some code today
1695655957,love,"Well good morning all, What a wonderful day in the neighborhood  Thanks for all those that are now following another 60 this morning"
1695656025,happiness,http://twitpic.com/4jj4j - Birthday Breakfast! Yummm- chai &amp; an apple fritter
1695656038,happiness,Good morning everyone
1695656055,happiness,"@StaceysJustFab blackberry messenger rocks! Its basically IM-ing with other BB users that u add, so like ur friends. Saves on texts"
1695656058,love,"@catarino hah yeah I hear that, good luck today"
1695656094,happiness,"@Stevebrown87 Noo, good guys are better  x"
1695656148,love,@shortiee31
1695656174,relief,"Finally picked up some handwraps, but struggling to wrap my stronger hand with the other! Defo should have got some a lot sooner though"
1695656220,neutral,@richardbsmith glad you liked the quote (Integrity...) - it was in one of my more productive moments
1695656222,love,this time next week I will hopefully be holding my Lili in my arms!
1695656309,empty,weee! internet is back here at home!
1695656348,neutral,"@gfalcone601 salt and vinegar, cheese and onion make your breathe smell lol  xx"
1695656355,sadness,"@Da7e Man, that sucks and I feel your pain... if you were local, I'd buy you a cup of coffee."
1695656405,sadness,It smells like the beach from my job..
1695656407,neutral,@MatReesUk Has to be a Mac! Believe me - you won't regret it
1695656449,fun,@ponet thats funny.. actually.. i could use a haircut...might be growing it out thru August for Woodstock Anniversary Party....40 yrs
1695656474,neutral,going to second morning of the day... just sleeping for 3-4 hours
1695656513,sadness,"@SlovakBrewer Yeah, I wanted to have some  I was bottling, so it's sanitized and all good. It tastes like those choc. oranges."
1695656586,worry,I loveeeeee to live a - F A S T - pace lifestyle!
1695656616,fun,@markhoppus ahaha its stuck in my head; thanxx
1695656668,fun,"@elegyofhope haha you didnt see my macbook or my 24'' imac in that pic, so feel extra jealous lolll"
1695656701,neutral,"@Madinafire dude, I can safely say I was blown away when I heard Attics. I'll make sure I pass it on as much as I can!"
1695656731,happiness,@clyp1976 thanks!! I definitely will! The next season will be rainy and it comes in two month's time!!
1695656767,neutral,Great cover  ? http://blip.fm/~5jq9o
1695656799,love,I must have viewed that picture of me and @alicecsws from saturday morning about a milling times  x
1695656873,neutral,En el colectivo jodiendo con las chicas  i promisse upload photos then.
1695656876,fun,"@J00wish will do  it's only ï¿½34.99 on play.com, so might just buy it, it certainly looks and sounds good enough! i'm excited for it lol"
1695656877,empty,salt and vinegar
1695656898,fun,"@LarryTill I had recommended Harney &amp; Sons (http://www.harney.com/) from where I order much of my tea, I think."
1695656945,love,@TheBetterSexDoc   Wow what a beautiful picture... and by the way....I am straight....just wanted to let you know!!!     Bella
1695656949,fun,@NEENZ I was just at Sky Harbor on Friday.    How are you?
1695656980,worry,@gfalcone601 cheese and onion crisps are the best  alice or rosalie cullen ?
1695657004,neutral,@ppittman feeling better - did nothing yesterday but lay around.   hate i missed the youth leader polar bear swim   gotta love youth!
1695657066,love,"Bumper Sticker: &quot;If you don't want to stand up for our troops, feel free to stand in front of them&quot; Thank you to all in the military"
1695657091,neutral,internship day #1 - to thee hospital i go.
1695657113,neutral,@bubblegumneko What are you doing up so early?
1695657141,neutral,@PepeTheProducer Not any more.
1695657193,relief,Feeling pretty good this morning! Lets hope it lasts through the day
1695657198,enthusiasm,Going to French. Anyone want to pick me up?
1695657270,love,Thank you Justin for my two dozen roses
1695657297,happiness,death cab for cutie and slouchy barets  its a good way to start the day.
1695657466,relief,"listening to dave barnes, getting really excited for junior senior"
1695657592,worry,@sadknob living quite so close to RAF boulmer that might not be a good thing
1695657604,worry,"@ClareAshford  I blocked him too, lets hope it just goes away forever"
1695657696,love,"@isparkleen wow, that's good"
1695657826,happiness,@CHRISDJMOYLES Get you lol what time we eating id hate to be late
1695658072,happiness,It's soupy-soup time. Today: Heinz Cream of Chicken and Mushroom - yum! bbl
1695691815,love,@Xx_Mcfly_xX ooh yay! let me just go accept her
1695691823,love,"@taylorswift13 lol, good luck with that ;) love your vid for YBWM"
1695691824,worry,End of the academic year brings in a lot of mood swings ... Just recovered from some serious hypertension
1695691827,neutral,"@gfalcone601 Salt &amp; Vinegar, dont smell as bad afterward haha!"
1695691833,fun,@m_jonas101 WOW they're totally amazing and they're more than awesome
1695691875,fun,@shay1988 lol same here....wish there was a way to microsize everything...lol
1695691899,neutral,@darthvader  May the 4th be with you too
1695691928,sadness,"Really tired, and need to be up in the morning... Off to bed. Good Night All!!!"
1695691947,fun,@RyanMills1 safe &amp; easy travels Mills. I'll miss u
1695691971,love,"watching FRIENDS reduces stress inside me. Thanks to Bright, Kauffman, and Crane who are created these series  love love love"
1695691986,happiness,Gooood morning!
1695692014,anger,@taylorswift13 jet lag must be soo annoyingg! im in uk timee  welcome to ukkkkk  are u coming to scotland at all  ? xxxx
1695692041,worry,I did it! I finished my first chapter summary on Care of Souls! Pray that I can have the Lords understanding! This isn't easy to do!
1695692069,empty,@klm I knew that. I attended an innovation seminar at Picnic 2007.
1695692073,sadness,i hate waking up early! but i need to make up my 27 hrs at my pharmacy class. &gt;=[ sighhh.  in other news: breakfast time!!!!
1695692076,neutral,@gfalcone601 salt and vinegar
1695692162,hate,"It's Monday, and I am still cleaning up the mess from Thursday night's storm.  Like I wasn't busy enough this week!"
1695692186,enthusiasm,@Nicholina6....got your message!!! You are such a twitter freak!
1695692210,worry,"@MrEricPiRaTe You're being sooo ambiguous, no clue re:what's up? Must send me details! Oh, &amp; I'll be on tom re:the Greek &amp; tea tweet-ups!"
1695692223,enthusiasm,"New project, new mess"
1695692251,surprise,Got Six Feet Under series 1 on DVD
1695692303,happiness,A new week = new legend to make.
1695692304,enthusiasm,Sometimes all it takes to solve our problems is a fresh morning!! Hope today is beautiful for you
1695692328,fun,@Rene_Kay2 welcome to Twitter babes! I know what you mean...still trying to figure this out
1695692347,fun,"@Joy_B I don't know but they aren't worth it, only 6 people actually showed up lol"
1695692389,neutral,"Part of my Neuroanatomy take-home test.  After this, Iï¿½m... http://tinyurl.com/de8y47"
1695692493,neutral,Even numbers again
1695692521,love,It's Maiko's (keyboards) birthday today! He's been a good boy. Maybe he'll get presents.
1695692522,enthusiasm,@sharonkneadles Best of luck to you
1695692538,neutral,Eating pancakes  What is better than a day off with Stevie-J?
1695692792,neutral,Less rain more sunshine
1695692935,neutral,@moweezle did you find the Colossus yet?
1695692947,happiness,@JAJMiami  Happy Monday!!  Hope you have a great week!
1695692981,neutral,"@jill777 Morning! I saw that! Ridic!  Not only insane but stupid, esp in this weather! So glad we don't have to do that!"
1695692986,neutral,@jeremycowart http://onoir.com try to go if you can. I tell everyone who goes to Montreal to check it out. Even people who live there
1695693005,neutral,Good Morning
1695693066,neutral,"@alievans719 I have a question for you, Ali."
1695693132,love,"@The_GreenWizard ah ha! Cool, will look into that more closely when i get on a proper sized screen! Thanks"
1695693187,worry,Feel sorry for Adam Cook. Be strong for David and family
1695693232,neutral,@StephanieFiler Thanks! That will be you in October
1695693234,neutral,Did you know if you want to stay cool all day use a shower gel or bath wash with peppermint in it
1695693251,neutral,@TarraAnn85  I hope you have a nice sleep
1695693256,neutral,at work. these five year olds are gonna keep me young.
1695693317,neutral,@ben_stiller Morning!!!  Won't mind to meet you in real life  Hope you'll like me too
1695693335,surprise,"and egg whites, with 7 grain toast. YUP!"
1695693342,neutral,"@hughsbeautiful Oherr it's soon then, do you have plans? I had a party on saturday  x"
1695693400,neutral,How is everyone on this fine Monday?   what is everyone's opinion of the new Wolverine movie?
1695693417,neutral,"@JacobLovie cant say i havee, im at james' but i did some rs yesterdayy!. im learning my quotess"
1695693442,surprise,"@Bulehithien Aaaah, the same old same, I see ^^ We share a mutual fate, my friend :*"
1695693468,neutral,"i am confident, but i still have my moments baby that's just me  - La La Land - Demi Lovato"
1695693516,happiness,is excited to see Samantha&amp;Denise again  http://plurk.com/p/rr5id
1695693528,happiness,"@lopps_1999  ohh, that is so cute, fishing is so peaceful!  your daughter looks so focus in what she is doing"
1695693553,relief,@joshsharp *phew*  Will make a note in case anyone else runs into the same issueï¿½
1695693589,neutral,I know. Im just kidding
1695693600,happiness,"@mandydean thanks, Mandy!  What a good sister you are. @krikkert That may be true, but unfortunately my road tires can't say the same."
1695693608,happiness,"@sentimentalizzy Yeah, hope so. I'm excited"
1695693621,happiness,I always get really excited when 'Steal My Kisses' by Ben Harper comes on the ipod...great song...love the beat-boxing in the beginning
1695693657,neutral,In gym doin it up in paddle ball!!!!   xo.
1695693692,happiness,@ComedyQueen LOL it's overcast but otherwise ok. I'm tired but otherwise ok
1695693702,neutral,@guylainem123 Would be nice if he did
1695693776,happiness,@coollike http://twitpic.com/4jg09 - haha she looks a little like u charlie lol
1695693796,neutral,is taking Ethan and Ryder to playgroup this morning
1695693823,love,"@taylorswift13 i love you so much tay (: youre so amazing &lt;3 you should come to denmark, we love you here"
1695693826,happiness,"It is certainly spring in Vail, Co.  It is raining and snowing!  Doesn't mother nature know the mountain is closed for the ski season!"
1695693844,happiness,"so its been forever since I've tweet, just wanted to say thaty I love bill! and I hope ya'll have an amazing week"
1695693907,love,Writing up this lesson plan makes me remember how much I truly do love To Kill a Mockinbird.  Maybe it'll be a summer read.
1695693931,worry,@mitchelmusso ...and you're on my mind.. like all the time..
1695693934,happiness,@toddkashdan thanks Todd. Enjoyed reading your blog too - I had a little cheer for good old Alfred Wallace. Curious to read your book
1695693950,neutral,'You Are What U Eat' isn't EXACTLY true.. 'You Are What U Digest' TodayISaProsperous &amp;Productive Day! ThankUJesus!  BeYEBlessed! hee hee
1695693958,neutral,"@loic No Loic, you need to build in a scheduler that lets us post while we sleep"
1695694070,happiness,just joined Twitter...     Hiya world!
1695694079,fun,@kazab I like them. I mean I like what's left of them.
1695694083,worry,"@Julie3160,hey wassup"
1695694108,worry,"@Alleywater She's good. Trying to suss out chap 7 when I'm not working. Trying to suss out a lot of things, but meh, you know whatever!"
1695694116,fun,@lulazoid So vacation is good so far?
1695694133,neutral,@donnapaul I like that term &quot;today list&quot; - better than &quot;to-do list&quot;
1695694181,happiness,"is exhausted from a great weekend, and is looking forward to this week"
1695694216,neutral,@AlvaFarrow Thanks for the follow back
1695694278,neutral,On my way to school!
1695694284,love,@nancypub happy anniversary then
1695694332,worry,Need To Go Shopping  Boring Day T'day....Nothing To Dooo. College Tmro...How Fuckin' Excitin'  Wish Twitter Was Simplified For Me =] &lt;3
1695694347,neutral,Here's a definition of network neutrality for those who may be interested  http://tinyurl.com/ls4qn
1695694348,neutral,has been kinda nice break but it wont matter soon I'll be in grad school
1695694539,anger,knows its all going to sort itself out
1695694550,surprise,Is sick. Staying home because that's what Levy said to do.
1695694578,love,@DanceDahniDance yea I was about to call you shallow but you saved yourself by saying he makes good music
1695694610,love,@jmbuckingham Time for me to seek out some coffee for my own caffein love affair too!! Mmmmm... Sweet been of hyper-goodness!!
1695694668,neutral,@dougiemcfly i bet so
1695694752,happiness,"Wolverine was much fun, but Gambit was a bit disappointing.  Neither smooth nor Cajun enough for my taste. Pretty though"
1695694819,happiness,Omg!!! Is this the sun glimpsing through the clouds?! Woohoo!
1695694826,neutral,Download movie  &quot;Ben 10: Alien Force&quot; http://tinyurl.com/czb7b2 cool #movie
1695694874,empty,hey Dasit thanks for the message
1695694906,happiness,@yogadarla @Gypsy_Yogini @Rock_My_Soles @Lotuspad i am sooo jealous  in a good way of course.  LC is awesome.
1695694917,happiness,@PeterDowley  i've seen inkheart- i liked it too
1695728135,relief,@thegirlRiot there's nothing wrong with having a quiet day... it gives you more time to listen
1695728175,love,"@tommcfly You wouldnt change your fans for the world, tbh i dont think anyone would change mcfly for the world  You's are too amazing  x"
1695728231,surprise,"@prempanicker Ah, I thought management fiat was your own fiat  Oh well... And... Shripriya (or Shri if one must shorten it)."
1695728240,happiness,"Beer, Smoki and Lucky Strike...good times, good times   At work...drawing stuff"
1695728259,surprise,My #musicmonday offering: http://tinyurl.com/dg9ad5 Tony Christie feat. All Seeing I - Walk Like a Panther
1695728281,surprise,@Essyxx Happy May Day and Star Wars Day
1695728292,love,I love when my ipod shuffles so all the good songs are all together
1695728472,love,"@RawHealer hey there keeping me healthy sister  nice to see you, have a great day"
1695728494,fun,is at the farm doing what i do best...RIDING MY ASS OFF!!!...get at me
1695728500,sadness,sooo long twitters! I'm off to Cuba
1695728526,neutral,OMG I would sooooo make dis show number one n da ratings
1695728560,surprise,There's starwars day? ) OMG Rocio!
1695728601,happiness,I only have one day left in school  My 16th is approaching
1695728602,neutral,@MySurveyExpert Hi Jeanne! I host a community dedicated to helping professional women balance their careers with the REST of their life.
1695728631,neutral,"@JasonTurcotte Say cheese for the camera, or throw up some Western Mass gang signs to be cool"
1695728633,neutral,@Shpantzer I am sure it would be like everything else PCI where $ sets you free.
1695728645,love,@FunkySteph Thank you! I hope you have a great rest of your day! Have you had your afternoon coffee yet?
1695728672,neutral,@Deep25btech thanks for your reply. We appreciate it
1695728711,love,@mbloomer64 awww. If I coukd send it from my phone I would. What kind of flair would you like?
1695728751,worry,Welcome @cronhill my first German follower  My mother Hermine is from the Sudetenland and came to Sweden as a refugee in 1948
1695728782,love,May the 4th be with you. Happy Star Wars Day!   http://tinyurl.com/cjamjt #starwarsday #geek #dork #fb #awesome
1695728811,neutral,@ClothCoutureLLC no problem.  i wasn't really sure what i was doing.  it was some application on the twibe page.
